schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,batch,clustered,10000,10000,105571208,94722.79601082143,,,,,47177728,48162248,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,diff,append,10000,10000,8112333,1232691.0150261337,,,,,47177728,47677440,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,diff,random,10000,10000,513491333,19474.525386001013,,,,,47177728,90165248,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,diff,clustered,10000,10000,11921166,838844.1197782164,,,,,47177728,47677440,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,merge,append,10000,20000,19487667,1026290.1146658551,,,,,47177728,48181248,1020000,1020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,merge,random,10000,20000,8528806292,2344.994049021837,,,,,47177728,172195840,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,1000000,3,merge,clustered,10000,20000,6018875,3322880.1063321633,,,,,47177728,48259072,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,put,append,10000,10000,16880409416,592.402693178849,1542542,2114042,7302584,46236750,44539984,239242152,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,put,random,10000,10000,23595313292,423.8129782913501,2214625,3148625,7612916,27398292,44539984,351462400,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,put,clustered,10000,10000,20949910416,477.3290100736057,1967375,2367083,7592416,46769584,44539984,334615312,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,batch,append,10000,10000,19001875,526263.8555405716,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,batch,random,10000,10000,1641366625,6092.484060348187,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,batch,clustered,10000,10000,37440625,267089.55846757366,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,diff,append,10000,10000,5625458,1777633.0389454511,,,,,44539984,45145624,1010000,1010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,diff,random,10000,10000,673263750,14853.02008313978,,,,,44539984,85266512,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,diff,clustered,10000,10000,13675166,731252.5493292001,,,,,44539984,45149744,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,merge,append,10000,20000,22031417,907794.5372283589,,,,,44539984,45804824,1020000,1020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,merge,random,10000,20000,8278171750,2415.992395905533,,,,,44539984,163639376,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,1000000,3,merge,clustered,10000,20000,8700666,2298674.6072082296,,,,,44539984,45825424,1000000,1000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,put,append,10000,10000,6188397625,1615.927192461231,270916,1047125,15530125,74027166,94461952,292732840,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,put,random,10000,10000,8356106375,1196.7296191822354,468708,1244875,14501791,38500209,94461952,478822648,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,put,clustered,10000,10000,8140558958,1228.4168754987843,433542,1287625,14020875,53870125,94461952,528916632,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,batch,append,10000,10000,89136667,112187.27754314619,,,,,94461952,95429992,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,batch,random,10000,10000,2425160917,4123.437719081468,,,,,94461952,244558920,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,batch,clustered,10000,10000,121254375,82471.2510373337,,,,,94461952,95397032,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,diff,append,10000,10000,10515625,950965.8246656761,,,,,94461952,94945280,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,diff,random,10000,10000,1180468208,8471.215007935225,,,,,94461952,166514688,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,diff,clustered,10000,10000,27103875,368950.93413764634,,,,,94461952,94945280,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,merge,append,10000,20000,102924833,194316.56498291332,,,,,94461952,95453184,2020000,2020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,merge,random,10000,20000,17385264792,1150.3995043666632,,,,,94461952,295985152,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,sqlite-sync,2000000,3,merge,clustered,10000,20000,7973041,2508453.173638515,,,,,94461952,95522816,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,put,append,10000,10000,14908104417,670.7760906609163,1342625,1934292,7249209,41669792,89223248,242167456,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,put,random,10000,10000,25763922167,388.13966038170264,2418666,3319416,8180333,52924041,89223248,425172384,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,put,clustered,10000,10000,24469622541,408.6699736885819,2280417,2919958,8232000,23169959,89223248,481185872,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,batch,append,10000,10000,28807500,347131.8233099019,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,batch,random,10000,10000,2433045375,4110.075423480337,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,batch,clustered,10000,10000,38683834,258505.91748480772,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,diff,append,10000,10000,5415750,1846466.3250703965,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,diff,random,10000,10000,1138389583,8784.338990213686,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,diff,clustered,10000,10000,12449667,803234.3355047167,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,merge,append,10000,20000,35310791,566399.093127084,,,,,89223248,90558128,2020000,2020000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,merge,random,10000,20000,18177896583,1100.2373079129536,,,,,89223248,282382416,2000000,2000000,true,
sqlite-turso-local-v1,57e8ecfa4ba6348d9ecbdff055d42a84b6ebabf5,true,turso-async,2000000,3,merge,clustered,10000,20000,6682541,2992873.51921971,,,,,89223248,90615808,2000000,2000000,true,
