implementation,revision,records,phase,workload,operation,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_count,validated,run
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,67908250,679.082,1472575.129,f87678739d7b42d0,13000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,509718125,39.209,25504292.201,f87678739d7b42d0,13000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,write,3000000,1628570083,542.857,1842106.785,f87678739d7b42d0,13000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,point_read,100000,359309875,3593.099,278311.304,f87678739d7b42d0,13000000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,append,range_scan,13000000,2543159167,195.628,5111752.410,f87678739d7b42d0,13000000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,16432095750,5477.365,182569.530,e6dbf9a1f5bf1fbb,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,238337833,2383.378,419572.498,e6dbf9a1f5bf1fbb,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,448778250,39.024,25625127.777,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,write,3000000,10410251000,3470.084,288177.490,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,point_read,100000,671758625,6717.586,148862.994,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,random,range_scan,11500000,2193665083,190.753,5242368.167,e6dbf9a1f5bf1fbb,11500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,write,3000000,2336318333,778.773,1284071.591,6ca617ea012d7c88,11500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,point_read,100000,337044667,3370.447,296696.580,6ca617ea012d7c88,11500000,true,3
rust-go-binding,5b12cbf906c3+binding.6d1fa4525595,10000000,mutation,clustered,range_scan,11500000,2787270250,242.371,4125900.601,6ca617ea012d7c88,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,13424167583,4474.723,223477.544,6ca617ea012d7c88,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,69412916,694.129,1440654.071,6ca617ea012d7c88,11500000,true,3
native-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,462179292,40.190,24882118.691,6ca617ea012d7c88,11500000,true,3
