suite,revision_role,pair,revision,adapter,records,changes,api,pattern,run,total_ns,operations_per_sec,p50_ns,p95_ns,root,node_count,byte_count,value_valid,count_valid,root_valid,reopen_valid
local-adapters,candidate,3,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,clustered,3,507375,1970.9288001970929,507375,507375,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,diff,random,1,871875,114695.3405017921,871875,871875,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,diff,clustered,1,20208,4948535.233570863,20208,20208,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,random,1,488084,2048.827660812483,488084,488084,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,clustered,1,535917,1865.9605871804774,535917,535917,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,diff,random,2,936916,106733.15430625585,936916,936916,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,diff,clustered,2,22458,4452756.25612254,22458,22458,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,random,2,573750,1742.9193899782133,573750,573750,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,clustered,2,522292,1914.6377888231102,522292,522292,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,diff,random,3,964417,103689.58655851152,964417,964417,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,diff,clustered,3,21417,4669188.028201896,21417,21417,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,random,3,753541,1327.0678038753033,753541,753541,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,candidate,4,81357948363fdb51dbc201ae5ba1a7377bb297e0,slatedb-sync,10000,100,reopen,clustered,3,637292,1569.1394211758502,637292,637292,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,random,1,980042,102036.44333610192,980042,980042,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,clustered,1,18291,5467169.646274123,18291,18291,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,random,1,565625,1767.9558011049721,565625,565625,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,clustered,1,561042,1782.3977527529134,561042,561042,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,random,2,933292,107147.60225095683,933292,933292,0c37af9243d78a24049df85d45d283d18f784374711afd219204301e2e4aff92,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,diff,clustered,2,21792,4588839.941262849,21792,21792,248213085e1db13263248cb7b60267666a7fd33653591b04593d8691dbb0cd7c,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,random,2,565834,1767.3027778465064,565834,565834,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
local-adapters,baseline,4,a2f4e7a3066d2259783c8d815b45c0461c77b06b,slatedb-sync,10000,100,reopen,clustered,2,545250,1834.0210912425491,545250,545250,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527,86,296404,true,true,true,true
