schema,revision,dirty,adapter,records,repetition,api,pattern,configured_changes,observed_changes,total_ns,operations_per_sec,p50_ns,p95_ns,p99_ns,max_ns,db_bytes_before,db_bytes_after,expected_records,observed_records,validated,error
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,put,random,10000,10000,8646315958,1156.561944830099,466292,1363292,14233541,82485000,94461952,478822648,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,put,clustered,10000,10000,8142272375,1228.1583739084876,435750,1341959,12934167,81905125,94461952,528916632,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,batch,append,10000,10000,827599041,12083.145949416343,,,,,94461952,95429992,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,batch,random,10000,10000,3003385167,3329.5762760887337,,,,,94461952,244558920,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,batch,clustered,10000,10000,134645542,74269.07606046103,,,,,94461952,95397032,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,diff,append,10000,10000,10886375,918579.4169317151,,,,,94461952,94945280,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,diff,random,10000,10000,865387208,11555.520936241988,,,,,94461952,166514688,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,diff,clustered,10000,10000,12462583,802401.877684586,,,,,94461952,94945280,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,merge,append,10000,20000,107802917,185523.73680203847,,,,,94461952,95453184,2020000,2020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,merge,random,10000,20000,17953126625,1114.0120836751464,,,,,94461952,295985152,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,sqlite-sync,2000000,3,merge,clustered,10000,20000,10826542,1847311.9117812503,,,,,94461952,95522816,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,put,append,10000,10000,23781407042,420.49656617622094,1682084,5941750,12160500,79150291,89223248,242167456,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,put,random,10000,10000,34967054500,285.98348196586016,2799208,6765084,13670792,84313750,89223248,425172384,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,put,clustered,10000,10000,31179941167,320.7190143958234,2484958,6133166,12715917,144978833,89223248,481185872,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,batch,append,10000,10000,21334167,468731.68284470635,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,batch,random,10000,10000,2752552083,3632.9921100352162,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,batch,clustered,10000,10000,48594458,205784.7831125105,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,diff,append,10000,10000,6482084,1542713.7321885987,,,,,89223248,89861848,2010000,2010000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,diff,random,10000,10000,2775769542,3602.6045565709287,,,,,89223248,157872208,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,diff,clustered,10000,10000,66880500,149520.4132744223,,,,,89223248,89857728,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,merge,append,10000,20000,105904084,188850.1297079346,,,,,89223248,90558128,2020000,2020000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,merge,random,10000,20000,34616310667,577.7623211322216,,,,,89223248,282382416,2000000,2000000,true,
sqlite-turso-local-v1,7d26dde15b2492a07b58fe908aeecf73978d3abd,true,turso-async,2000000,3,merge,clustered,10000,20000,11400458,1754315.4845182535,,,,,89223248,90615808,2000000,2000000,true,
