implementation,revision,contract_version,records,density,locality,operation,relationship,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_digest,result_count,base_count,target_count,conflict_count,validated,repetition,peak_rss_bytes
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,merge_disjoint,disjoint,20000,595012709,29750.635,33612.727,21491800f607aa6e,e150d2b887ecaac2,1000000,1000000,1000000,0,true,2,1376698368
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,merge_convergent,convergent,10000,209,0.021,47846889952.153,a92b65b6b6d61b31,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,1376698368
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,merge_conflict,conflict,10000,541826583,54182.658,18456.090,cd9036a12b288d78,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,2,1376698368
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,full_diff,compare,10000,27918834,2791.883,358181.148,89e734dc97708fd8,1d42ace13d3e31bf,10000,1000000,1000000,0,true,2,749207552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,range_diff,compare,1005,2294125,2282.711,438075.519,89e734dc97708fd8,bf3b788358cb02db,1005,1000000,1000000,0,true,2,749207552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,patch_generate,compare,10000,17750,1.775,563380281.690,89e734dc97708fd8,1d42ace13d3e31bf,4,1000000,1000000,0,true,2,749207552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,patch_apply,compare,10000,31250,3.125,320000000.000,89e734dc97708fd8,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,749207552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,merge_disjoint,disjoint,20000,147245209,7362.260,135827.849,21491800f607aa6e,e150d2b887ecaac2,1000000,1000000,1000000,0,true,2,749207552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,merge_convergent,convergent,10000,381416,38.142,26218092.581,a92b65b6b6d61b31,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,2,749207552
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,merge_conflict,conflict,10000,65971000,6597.100,151581.756,cd9036a12b288d78,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,2,749207552
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,full_diff,compare,10000,1065416,106.542,9386005.091,347d439674b2dc42,891abef031815643,10000,1000000,1000000,0,true,2,373768192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,range_diff,compare,2000,258875,129.438,7725736.359,347d439674b2dc42,19ad14773022116b,2000,1000000,1000000,0,true,2,373768192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,patch_generate,compare,10000,1030750,103.075,9701673.539,347d439674b2dc42,891abef031815643,10000,1000000,1000000,0,true,2,373768192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,patch_apply,compare,10000,13622125,1362.213,734099.856,347d439674b2dc42,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,373768192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,merge_disjoint,disjoint,20000,13586208,679.310,1472081.099,954189cc7aa75fdb,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,2,373768192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,merge_convergent,convergent,10000,42,0.004,238095238095.238,2c785aeba0e5ae09,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,373768192
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,merge_conflict,conflict,10000,12717250,1271.725,786333.523,89c6088d83cd8005,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,2,373768192
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,full_diff,compare,10000,3152167,315.217,3172420.751,347d439674b2dc42,891abef031815643,10000,1000000,1000000,0,true,2,697417728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,range_diff,compare,2000,504458,252.229,3964651.170,347d439674b2dc42,19ad14773022116b,2000,1000000,1000000,0,true,2,697417728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,patch_generate,compare,10000,15250,1.525,655737704.918,347d439674b2dc42,891abef031815643,4,1000000,1000000,0,true,2,697417728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,patch_apply,compare,10000,36000,3.600,277777777.778,347d439674b2dc42,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,697417728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,merge_disjoint,disjoint,20000,779708,38.985,25650628.184,954189cc7aa75fdb,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,2,697417728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,merge_convergent,convergent,10000,61500,6.150,162601626.016,2c785aeba0e5ae09,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,2,697417728
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,merge_conflict,conflict,10000,5724541,572.454,1746864.945,89c6088d83cd8005,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,2,697417728
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,full_diff,compare,300000,19387875,64.626,15473588.519,d6818dea91153f24,455045c6a9e6e6bb,300000,1000000,1300000,0,true,2,1052213248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,range_diff,compare,129999,11288500,86.835,11516056.163,d6818dea91153f24,5319ad9b0b1871fd,129999,1000000,1300000,0,true,2,1052213248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,patch_generate,compare,300000,20672875,68.910,14511769.650,d6818dea91153f24,455045c6a9e6e6bb,300000,1000000,1300000,0,true,2,1052213248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,patch_apply,compare,300000,1326574958,4421.917,226146.286,d6818dea91153f24,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,1052213248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,merge_disjoint,disjoint,600000,202307125,337.179,2965787.784,4ef98d8c72dbe7bd,1c05b4e58c497604,1600000,1000000,1600000,0,true,2,1052213248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,merge_convergent,convergent,300000,458,0.002,655021834061.135,542051765e7244c9,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,1052213248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,append,merge_conflict,conflict,300000,311942250,1039.807,961716.472,2e6c543d28c4278b,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,2,1052213248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,full_diff,compare,300000,60797084,202.657,4934447.185,d6818dea91153f24,455045c6a9e6e6bb,300000,1000000,1300000,0,true,2,734773248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,range_diff,compare,129999,41521000,319.395,3130921.702,d6818dea91153f24,5319ad9b0b1871fd,129999,1000000,1300000,0,true,2,734773248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,patch_generate,compare,300000,18541,0.062,16180357046.545,d6818dea91153f24,455045c6a9e6e6bb,2,1000000,1300000,0,true,2,734773248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,patch_apply,compare,300000,91208,0.304,3289185159.197,d6818dea91153f24,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,734773248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,merge_disjoint,disjoint,600000,542791,0.905,1105397841.895,4ef98d8c72dbe7bd,1c05b4e58c497604,1600000,1000000,1600000,0,true,2,734773248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,merge_convergent,convergent,300000,118917,0.396,2522767981.029,542051765e7244c9,d886014f8b9c5c5b,1300000,1000000,1300000,0,true,2,734773248
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,append,merge_conflict,conflict,300000,144019625,480.065,2083049.446,2e6c543d28c4278b,d886014f8b9c5c5b,1300000,1000000,1300000,300000,true,2,734773248
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,full_diff,compare,300000,44657250,148.857,6717834.170,a05573b96185b769,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,2,1985478656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,range_diff,compare,32699,4827875,147.646,6772959.118,a05573b96185b769,b9dc4143db568235,32699,1000000,1000000,0,true,2,1985478656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,patch_generate,compare,300000,47957959,159.860,6255478.887,a05573b96185b769,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,2,1985478656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,patch_apply,compare,300000,767763291,2559.211,390745.434,a05573b96185b769,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1985478656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,merge_disjoint,disjoint,600000,736177459,1226.962,815020.879,85a54ce380137163,80e5593019e99ccd,1000000,1000000,1000000,0,true,2,1985478656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,merge_convergent,convergent,300000,0,0.000,0.000,3fad2a195e4e6aad,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1985478656
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,random,merge_conflict,conflict,300000,732705916,2442.353,409441.214,c555fa49d535ca05,52861eca8735cd56,1000000,1000000,1000000,300000,true,2,1985478656
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,full_diff,compare,300000,128722875,429.076,2330588.095,a05573b96185b769,bac0c6cb54bcadb3,300000,1000000,1000000,0,true,2,1286668288
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,range_diff,compare,32699,13210708,404.010,2475189.066,a05573b96185b769,b9dc4143db568235,32699,1000000,1000000,0,true,2,1286668288
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,patch_generate,compare,300000,15250,0.051,19672131147.541,a05573b96185b769,bac0c6cb54bcadb3,4,1000000,1000000,0,true,2,1286668288
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,patch_apply,compare,300000,30084,0.100,9972078181.093,a05573b96185b769,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1286668288
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,merge_disjoint,disjoint,600000,471173542,785.289,1273416.155,85a54ce380137163,80e5593019e99ccd,1000000,1000000,1000000,0,true,2,1286668288
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,merge_convergent,convergent,300000,24297000,80.990,12347203.358,3fad2a195e4e6aad,52861eca8735cd56,1000000,1000000,1000000,0,true,2,1286668288
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,random,merge_conflict,conflict,300000,314767250,1049.224,953085.176,c555fa49d535ca05,52861eca8735cd56,1000000,1000000,1000000,300000,true,2,1286668288
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,full_diff,compare,300000,38307625,127.692,7831339.061,ee1c23195af3c4da,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,2,1275592704
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,range_diff,compare,33000,4577208,138.703,7209635.219,ee1c23195af3c4da,d55eb157d861d079,33000,1000000,1000000,0,true,2,1275592704
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,patch_generate,compare,300000,40860000,136.200,7342143.906,ee1c23195af3c4da,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,2,1275592704
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,patch_apply,compare,300000,350952792,1169.843,854815.824,ee1c23195af3c4da,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,1275592704
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,merge_disjoint,disjoint,600000,343117875,571.863,1748670.191,05bcc5d2130bb638,8e22fd33ee81d821,1000000,1000000,1000000,0,true,2,1275592704
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,merge_convergent,convergent,300000,292,0.001,1027397260273.973,82101a6eb13ffa6d,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,1275592704
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,30,clustered,merge_conflict,conflict,300000,406244084,1354.147,738472.292,fb147f7aba599082,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,2,1275592704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,full_diff,compare,300000,86572042,288.573,3465321.980,ee1c23195af3c4da,9859f2ba1e7c81aa,300000,1000000,1000000,0,true,2,712802304
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,range_diff,compare,33000,9611500,291.258,3433387.088,ee1c23195af3c4da,d55eb157d861d079,33000,1000000,1000000,0,true,2,712802304
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,patch_generate,compare,300000,16667,0.056,17999640007.200,ee1c23195af3c4da,9859f2ba1e7c81aa,3,1000000,1000000,0,true,2,712802304
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,patch_apply,compare,300000,27375,0.091,10958904109.589,ee1c23195af3c4da,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,712802304
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,merge_disjoint,disjoint,600000,97017417,161.696,6184456.550,05bcc5d2130bb638,8e22fd33ee81d821,1000000,1000000,1000000,0,true,2,712802304
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,merge_convergent,convergent,300000,288250,0.961,1040763226.366,82101a6eb13ffa6d,f31be0f6a00d4d78,1000000,1000000,1000000,0,true,2,712802304
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,30,clustered,merge_conflict,conflict,300000,196390000,654.633,1527572.687,fb147f7aba599082,f31be0f6a00d4d78,1000000,1000000,1000000,300000,true,2,712802304
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,full_diff,compare,1,42,42.000,23809523.810,699a6af2cc70f2ba,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,346390528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,range_diff,compare,1,541,541.000,1848428.835,699a6af2cc70f2ba,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,346390528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,patch_generate,compare,1,7375,7375.000,135593.220,699a6af2cc70f2ba,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,346390528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,patch_apply,compare,1,1500,1500.000,666666.667,699a6af2cc70f2ba,56243da61f51239e,1000000,1000000,1000000,0,true,3,346390528
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,0,none,merge_noop,noop,1,209,209.000,4784688.995,699a6af2cc70f2ba,56243da61f51239e,1000000,1000000,1000000,0,true,3,346390528
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,0,none,full_diff,compare,1,1625,1625.000,615384.615,699a6af2cc70f2ba,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,602898432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,0,none,range_diff,compare,1,2667,2667.000,374953.131,699a6af2cc70f2ba,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,602898432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,0,none,patch_generate,compare,1,2958,2958.000,338066.261,699a6af2cc70f2ba,0010cdf9f9a8266d,0,1000000,1000000,0,true,3,602898432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,0,none,patch_apply,compare,1,417,417.000,2398081.535,699a6af2cc70f2ba,56243da61f51239e,1000000,1000000,1000000,0,true,3,602898432
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,0,none,merge_noop,noop,1,53458,53458.000,18706.274,699a6af2cc70f2ba,56243da61f51239e,1000000,1000000,1000000,0,true,3,602898432
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,full_diff,compare,10000,1534167,153.417,6518195.216,e91d1ccb01a0096c,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,365772800
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,range_diff,compare,10000,1471833,147.183,6794249.076,e91d1ccb01a0096c,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,365772800
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,patch_generate,compare,10000,1553833,155.383,6435698.045,e91d1ccb01a0096c,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,365772800
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,patch_apply,compare,10000,44864209,4486.421,222894.825,e91d1ccb01a0096c,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,365772800
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,merge_disjoint,disjoint,20000,7022250,351.113,2848090.000,12913f03ef4f9f8e,71ab6baa60a93596,1020000,1000000,1020000,0,true,3,365772800
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,merge_convergent,convergent,10000,42,0.004,238095238095.238,9e47004a38c3bf89,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,365772800
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,append,merge_conflict,conflict,10000,11271250,1127.125,887213.042,fb1f4a49abad0418,02bc567cb31a087e,1010000,1000000,1010000,10000,true,3,365772800
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,full_diff,compare,10000,1938792,193.879,5157850.868,e91d1ccb01a0096c,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,599998464
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,range_diff,compare,10000,1909541,190.954,5236860.586,e91d1ccb01a0096c,de2991d59c0c2e13,10000,1000000,1010000,0,true,3,599998464
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,patch_generate,compare,10000,6500,0.650,1538461538.462,e91d1ccb01a0096c,de2991d59c0c2e13,1,1000000,1010000,0,true,3,599998464
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,patch_apply,compare,10000,72625,7.263,137693631.670,e91d1ccb01a0096c,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,599998464
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,merge_disjoint,disjoint,20000,444500,22.225,44994375.703,12913f03ef4f9f8e,71ab6baa60a93596,1020000,1000000,1020000,0,true,3,599998464
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,merge_convergent,convergent,10000,68333,6.833,146342177.279,9e47004a38c3bf89,02bc567cb31a087e,1010000,1000000,1010000,0,true,3,599998464
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,append,merge_conflict,conflict,10000,4727875,472.788,2115115.142,fb1f4a49abad0418,02bc567cb31a087e,1010000,1000000,1010000,10000,true,3,599998464
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,full_diff,compare,10000,17698917,1769.892,565006.322,89e734dc97708fd8,1d42ace13d3e31bf,10000,1000000,1000000,0,true,3,1375338496
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,range_diff,compare,1005,1621125,1613.060,619939.857,89e734dc97708fd8,bf3b788358cb02db,1005,1000000,1000000,0,true,3,1375338496
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,patch_generate,compare,10000,17894333,1789.433,558836.141,89e734dc97708fd8,1d42ace13d3e31bf,10000,1000000,1000000,0,true,3,1375338496
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,patch_apply,compare,10000,380880208,38088.021,26254.974,89e734dc97708fd8,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,1375338496
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,merge_disjoint,disjoint,20000,595155834,29757.792,33604.644,21491800f607aa6e,e150d2b887ecaac2,1000000,1000000,1000000,0,true,3,1375338496
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,merge_convergent,convergent,10000,208,0.021,48076923076.923,a92b65b6b6d61b31,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,1375338496
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,random,merge_conflict,conflict,10000,536625000,53662.500,18634.987,cd9036a12b288d78,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,3,1375338496
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,full_diff,compare,10000,29031167,2903.117,344457.390,89e734dc97708fd8,1d42ace13d3e31bf,10000,1000000,1000000,0,true,3,729415680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,range_diff,compare,1005,2242208,2231.053,448218.899,89e734dc97708fd8,bf3b788358cb02db,1005,1000000,1000000,0,true,3,729415680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,patch_generate,compare,10000,15667,1.567,638284291.824,89e734dc97708fd8,1d42ace13d3e31bf,4,1000000,1000000,0,true,3,729415680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,patch_apply,compare,10000,31292,3.129,319570497.252,89e734dc97708fd8,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,729415680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,merge_disjoint,disjoint,20000,146797167,7339.858,136242.411,21491800f607aa6e,e150d2b887ecaac2,1000000,1000000,1000000,0,true,3,729415680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,merge_convergent,convergent,10000,337291,33.729,29647989.422,a92b65b6b6d61b31,880c3d7c9c21aa69,1000000,1000000,1000000,0,true,3,729415680
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,random,merge_conflict,conflict,10000,66950375,6695.038,149364.361,cd9036a12b288d78,880c3d7c9c21aa69,1000000,1000000,1000000,10000,true,3,729415680
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,full_diff,compare,10000,912000,91.200,10964912.281,347d439674b2dc42,891abef031815643,10000,1000000,1000000,0,true,3,374702080
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,range_diff,compare,2000,204250,102.125,9791921.665,347d439674b2dc42,19ad14773022116b,2000,1000000,1000000,0,true,3,374702080
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,patch_generate,compare,10000,1062666,106.267,9410294.486,347d439674b2dc42,891abef031815643,10000,1000000,1000000,0,true,3,374702080
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,patch_apply,compare,10000,13238250,1323.825,755386.852,347d439674b2dc42,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,374702080
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,merge_disjoint,disjoint,20000,13603666,680.183,1470191.932,954189cc7aa75fdb,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,3,374702080
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,merge_convergent,convergent,10000,541,0.054,18484288354.898,2c785aeba0e5ae09,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,374702080
rust,677bc05461ac+src.4839a3a46636,prolly-version-compare-v1,1000000,1,clustered,merge_conflict,conflict,10000,12957208,1295.721,771771.203,89c6088d83cd8005,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,3,374702080
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,full_diff,compare,10000,2536042,253.604,3943152.361,347d439674b2dc42,891abef031815643,10000,1000000,1000000,0,true,3,595656704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,range_diff,compare,2000,436834,218.417,4578398.202,347d439674b2dc42,19ad14773022116b,2000,1000000,1000000,0,true,3,595656704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,patch_generate,compare,10000,8667,0.867,1153801776.855,347d439674b2dc42,891abef031815643,4,1000000,1000000,0,true,3,595656704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,patch_apply,compare,10000,26625,2.663,375586854.460,347d439674b2dc42,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,595656704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,merge_disjoint,disjoint,20000,3294334,164.717,6071029.835,954189cc7aa75fdb,5dbfc3146c5d831b,1000000,1000000,1000000,0,true,3,595656704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,merge_convergent,convergent,10000,40958,4.096,244152546.511,2c785aeba0e5ae09,1c0ae14b10c9ea65,1000000,1000000,1000000,0,true,3,595656704
dolt-go,6b2372c7d4de+runner.652d11a2d7f2,prolly-version-compare-v1,1000000,1,clustered,merge_conflict,conflict,10000,6497625,649.763,1539023.874,89c6088d83cd8005,1c0ae14b10c9ea65,1000000,1000000,1000000,10000,true,3,595656704
