suite,revision_role,pair,revision,facade,api,records,items_per_sample,samples,median_ns,p95_ns,throughput_items_per_sec,publication_calls,request_allocations,root
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,build,10000,100,300,47084,58917,2123863.733,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,build,10000,100,300,47000,57750,2127659.574,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,build,10000,100,300,47250,59375,2116402.116,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,merge,10000,2,300,57500,71958,34782.609,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,merge,10000,2,300,275750,318500,7252.947,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,merge,10000,2,300,277083,326458,7218.054,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,range-delete,10000,100,300,66791,78208,1497207.708,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,range-delete,10000,100,300,386333,453625,258844.054,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,range-delete,10000,100,300,398083,448917,251203.895,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,forward,10000,1024,300,79458,87583,12887311.536,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,forward,10000,1024,300,79208,88500,12927987.072,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,9,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,forward,10000,1024,300,84500,99208,12118343.195,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,put,10000,1,300,32500,37709,30769.231,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,put,10000,1,300,239333,284333,4178.279,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,put,10000,1,300,238791,282333,4187.763,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,delete,10000,1,300,20334,26667,49178.715,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,delete,10000,1,300,103209,123084,9689.078,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,delete,10000,1,300,104459,128000,9573.134,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,batch,10000,1,300,37500,48750,26666.667,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,batch,10000,1,300,293666,333083,3405.229,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,batch,10000,1,300,292791,338625,3415.406,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,build,10000,100,300,47625,58625,2099737.533,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,build,10000,100,300,47167,58333,2120126.360,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,build,10000,100,300,47458,55666,2107126.301,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,merge,10000,2,300,60000,74833,33333.333,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,merge,10000,2,300,275250,317708,7266.122,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,merge,10000,2,300,279458,314958,7156.710,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,range-delete,10000,100,300,67042,82583,1491602.279,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,range-delete,10000,100,300,420792,504291,237647.104,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,range-delete,10000,100,300,444125,533250,225161.835,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,forward,10000,1024,300,87041,99541,11764570.720,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,forward,10000,1024,300,86667,98791,11815339.172,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,10,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,forward,10000,1024,300,89583,103042,11430740.207,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,put,10000,1,300,37167,47666,26905.588,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,put,10000,1,300,271917,306375,3677.593,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,put,10000,1,300,247458,289291,4041.090,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,delete,10000,1,300,21125,26958,47337.278,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,delete,10000,1,300,104417,126125,9576.985,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,delete,10000,1,300,103958,126250,9619.269,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,batch,10000,1,300,37792,47458,26460.627,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,batch,10000,1,300,294250,338333,3398.471,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,batch,10000,1,300,294875,338750,3391.267,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,build,10000,100,300,47292,56834,2114522.541,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,build,10000,100,300,47416,58959,2108992.745,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,build,10000,100,300,47583,59041,2101590.904,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,merge,10000,2,300,57166,66375,34985.831,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,merge,10000,2,300,283334,324541,7058.807,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,merge,10000,2,300,283542,324750,7053.629,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,range-delete,10000,100,300,67584,78084,1479640.152,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,range-delete,10000,100,300,390708,452000,255945.617,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,range-delete,10000,100,300,393000,449250,254452.926,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,forward,10000,1024,300,76500,83750,13385620.915,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,forward,10000,1024,300,80125,89750,12780031.201,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,10,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,forward,10000,1024,300,80708,91666,12687713.733,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,put,10000,1,300,32625,42292,30651.341,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,put,10000,1,300,241375,278916,4142.931,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,put,10000,1,300,242083,275416,4130.815,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,delete,10000,1,300,20208,25083,49485.352,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,delete,10000,1,300,103542,124916,9657.917,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,delete,10000,1,300,104333,125084,9584.695,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,batch,10000,1,300,37708,50667,26519.571,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,batch,10000,1,300,289959,324542,3448.763,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,batch,10000,1,300,298958,341917,3344.951,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,build,10000,100,300,46958,59166,2129562.588,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,build,10000,100,300,47208,57875,2118285.036,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,build,10000,100,300,47125,53750,2122015.915,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,merge,10000,2,300,57209,68458,34959.534,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,merge,10000,2,300,278042,321750,7193.158,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,merge,10000,2,300,320792,392875,6234.569,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,range-delete,10000,100,300,79458,110750,1258526.517,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,range-delete,10000,100,300,438167,515792,228223.486,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,range-delete,10000,100,300,436375,498458,229160.699,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,forward,10000,1024,300,78416,91458,13058559.478,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,forward,10000,1024,300,78375,89708,13065390.750,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,11,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,forward,10000,1024,300,78500,89541,13044585.987,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,put,10000,1,300,33000,43583,30303.030,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,put,10000,1,300,239792,274333,4170.281,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,put,10000,1,300,244208,285333,4094.870,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,delete,10000,1,300,21000,28125,47619.048,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,delete,10000,1,300,103833,122250,9630.850,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,delete,10000,1,300,107125,128250,9334.889,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,batch,10000,1,300,37666,50417,26549.142,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,batch,10000,1,300,297000,342833,3367.003,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,batch,10000,1,300,298916,345000,3345.421,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,build,10000,100,300,49542,60417,2018489.363,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,build,10000,100,300,47125,53791,2122015.915,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,build,10000,100,300,50125,57084,1995012.469,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,merge,10000,2,300,61125,74708,32719.836,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,merge,10000,2,300,280542,327084,7129.057,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,merge,10000,2,300,281417,334084,7106.891,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,range-delete,10000,100,300,67250,81041,1486988.848,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,range-delete,10000,100,300,379333,444917,263620.618,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,range-delete,10000,100,300,383833,450583,260529.970,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,forward,10000,1024,300,80375,93084,12740279.938,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,forward,10000,1024,300,78000,91708,13128205.128,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,11,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,forward,10000,1024,300,79542,94292,12873701.944,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,put,10000,1,300,32500,41041,30769.231,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,put,10000,1,300,238917,271584,4185.554,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,put,10000,1,300,240458,279458,4158.730,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,delete,10000,1,300,20208,24459,49485.352,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,delete,10000,1,300,107083,120000,9338.550,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,delete,10000,1,300,107875,125125,9269.988,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,batch,10000,1,300,37709,49250,26518.868,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,batch,10000,1,300,296375,339833,3374.104,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,batch,10000,1,300,338750,409584,2952.030,300,0,e3579c9ec3f4a03c84f73692a9475932a6ee7fe69c9e34f9da70eef58f01517f
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,build,10000,100,300,53583,81083,1866263.554,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,build,10000,100,300,54125,71208,1847575.058,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,build,10000,100,300,54375,76292,1839080.460,300,0,6cbb98e8071c96a42e9f537cc779cf715cbc46058ce7e9384a24e720ba6aca4a
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,merge,10000,2,300,66167,96583,30226.548,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,merge,10000,2,300,312583,377291,6398.301,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,merge,10000,2,300,308542,375167,6482.100,300,0,e8d1d22489386cad8c25204d0a6c140c5c2cbebd4ebc450f2aca73ca4a3f96ab
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,range-delete,10000,100,300,76625,90375,1305057.096,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,range-delete,10000,100,300,386375,441750,258815.917,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,range-delete,10000,100,300,379375,432125,263591.433,300,0,1f681dd2854cf53aa763f95fe9e2611e5c6d1a02177d082fc0d4f806b69d7e7c
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,sync_ready,forward,10000,1024,300,77709,91125,13177366.843,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,async_over_sync,forward,10000,1024,300,76166,94167,13444318.987,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,candidate,12,81357948363fdb51dbc201ae5ba1a7377bb297e0,native_async,forward,10000,1024,300,79083,96959,12948421.279,307200,0,cefb07b3acd7badf17b69321495dc2f9c9db417d7d2cd61095ffe3c396582527
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,put,10000,1,300,32917,40583,30379.439,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,put,10000,1,300,239000,276917,4184.100,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,put,10000,1,300,239041,271458,4183.383,300,0,1bb684eb5258165e7cb93377062996a87f2ee253b0107fda9402eee786a99a58
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,sync_ready,delete,10000,1,300,20542,26167,48680.752,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,async_over_sync,delete,10000,1,300,108417,123084,9223.646,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
foundation,baseline,12,a2f4e7a3066d2259783c8d815b45c0461c77b06b,native_async,delete,10000,1,300,107042,123375,9342.127,300,0,3bc4408758b15ce633f645d50cda57da461b13bb69231b4eb811843afdbe1fff
