implementation,revision,records,phase,workload,operation,operations,elapsed_ns,ns_per_op,ops_per_sec,workload_digest,result_count,validated,run
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,range_scan,5000000,29511500,5.902,169425478.203,8ef05bfe0e072492,5000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,write,1500000,4368759417,2912.506,343346.899,d63ec1ddc44a3175,6500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,point_read,100000,67749584,677.496,1476023.823,d63ec1ddc44a3175,6500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,range_scan,6500000,255441916,39.299,25446097.891,d63ec1ddc44a3175,6500000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,write,1500000,451837416,301.225,3319778.192,d63ec1ddc44a3175,6500000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,point_read,100000,13515167,135.152,7399094.662,d63ec1ddc44a3175,6500000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,range_scan,6500000,42252875,6.500,153835685.737,d63ec1ddc44a3175,6500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,write,1500000,6328078625,4218.719,237038.774,cf7592b3374c733e,5750000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,point_read,100000,213378084,2133.781,468651.692,cf7592b3374c733e,5750000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,range_scan,5750000,233783291,40.658,24595427.566,cf7592b3374c733e,5750000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,write,1500000,3541523750,2361.016,423546.503,cf7592b3374c733e,5750000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,point_read,100000,92451916,924.519,1081643.349,cf7592b3374c733e,5750000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,range_scan,5750000,34836666,6.059,165055978.663,cf7592b3374c733e,5750000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,write,1500000,798807125,532.538,1877799.976,e8f1b4b849a1800c,5750000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,point_read,100000,12344250,123.442,8100937.684,e8f1b4b849a1800c,5750000,true,1
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,range_scan,5750000,39663250,6.898,144970470.146,e8f1b4b849a1800c,5750000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,write,1500000,3659960917,2439.974,409840.442,e8f1b4b849a1800c,5750000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,point_read,100000,66617917,666.179,1501097.670,e8f1b4b849a1800c,5750000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,range_scan,5750000,251139875,43.676,22895607.478,e8f1b4b849a1800c,5750000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,write,5000000,36532413916,7306.483,136864.758,d1647945eb322bb6,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,point_read,100000,171713375,1717.134,582365.817,d1647945eb322bb6,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,range_scan,5000000,191915167,38.383,26053177.965,d1647945eb322bb6,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,append,write,5000000,1428259208,285.652,3500765.108,d1647945eb322bb6,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,append,point_read,100000,90430917,904.309,1105816.499,d1647945eb322bb6,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,append,range_scan,5000000,29647209,5.929,168649939.359,d1647945eb322bb6,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,write,5000000,27300731250,5460.146,183145.277,381618c8cd44f2be,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,point_read,100000,149251625,1492.516,670009.456,381618c8cd44f2be,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,range_scan,5000000,192567542,38.514,25964915.728,381618c8cd44f2be,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,random,write,5000000,3841994750,768.399,1301407.296,381618c8cd44f2be,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,random,point_read,100000,89401334,894.013,1118551.542,381618c8cd44f2be,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,random,range_scan,5000000,29177542,5.836,171364674.927,381618c8cd44f2be,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,write,5000000,2015287416,403.057,2481035.688,8ef05bfe0e072492,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,point_read,100000,87252834,872.528,1146094.578,8ef05bfe0e072492,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,range_scan,5000000,29783792,5.957,167876541.711,8ef05bfe0e072492,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,write,5000000,20173543708,4034.709,247849.365,8ef05bfe0e072492,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,point_read,100000,172175875,1721.759,580801.462,8ef05bfe0e072492,5000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,range_scan,5000000,189754041,37.951,26349899.974,8ef05bfe0e072492,5000000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,write,1500000,440396958,293.598,3406018.077,d63ec1ddc44a3175,6500000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,point_read,100000,13202959,132.030,7574059.724,d63ec1ddc44a3175,6500000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,range_scan,6500000,38373333,5.904,169388465.683,d63ec1ddc44a3175,6500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,write,1500000,4195919375,2797.280,357490.187,d63ec1ddc44a3175,6500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,point_read,100000,67212125,672.121,1487826.787,d63ec1ddc44a3175,6500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,range_scan,6500000,283081917,43.551,22961551.444,d63ec1ddc44a3175,6500000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,write,1500000,3583351125,2388.901,418602.573,cf7592b3374c733e,5750000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,point_read,100000,93933708,939.337,1064580.566,cf7592b3374c733e,5750000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,range_scan,5750000,34541500,6.007,166466424.446,cf7592b3374c733e,5750000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,write,1500000,6488415292,4325.610,231181.257,cf7592b3374c733e,5750000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,point_read,100000,212265750,2122.657,471107.562,cf7592b3374c733e,5750000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,range_scan,5750000,235006542,40.871,24467403.976,cf7592b3374c733e,5750000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,write,1500000,4049881916,2699.921,370381.169,e8f1b4b849a1800c,5750000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,point_read,100000,66057125,660.571,1513841.240,e8f1b4b849a1800c,5750000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,range_scan,5750000,230386292,40.067,24958082.141,e8f1b4b849a1800c,5750000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,write,1500000,764645917,509.764,1961692.290,e8f1b4b849a1800c,5750000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,point_read,100000,12368833,123.688,8084837.106,e8f1b4b849a1800c,5750000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,range_scan,5750000,42241709,7.346,136121386.566,e8f1b4b849a1800c,5750000,true,2
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,append,write,5000000,1415385083,283.077,3532607.529,d1647945eb322bb6,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,append,point_read,100000,86419791,864.198,1157142.349,d1647945eb322bb6,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,append,range_scan,5000000,29413000,5.883,169992860.300,d1647945eb322bb6,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,write,5000000,34821680125,6964.336,143588.706,d1647945eb322bb6,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,point_read,100000,171472708,1714.727,583183.185,d1647945eb322bb6,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,append,range_scan,5000000,189559208,37.912,26376982.964,d1647945eb322bb6,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,random,write,5000000,3892436875,778.487,1284542.347,381618c8cd44f2be,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,random,point_read,100000,95934542,959.345,1042377.416,381618c8cd44f2be,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,random,range_scan,5000000,31109583,6.222,160722180.043,381618c8cd44f2be,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,write,5000000,38936131625,7787.226,128415.428,381618c8cd44f2be,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,point_read,100000,152793333,1527.933,654478.818,381618c8cd44f2be,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,random,range_scan,5000000,185333375,37.067,26978411.201,381618c8cd44f2be,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,write,5000000,20906948500,4181.390,239154.939,8ef05bfe0e072492,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,point_read,100000,172326792,1723.268,580292.819,8ef05bfe0e072492,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,fresh,clustered,range_scan,5000000,196979417,39.396,25383362.770,8ef05bfe0e072492,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,write,5000000,2081267250,416.253,2402382.491,8ef05bfe0e072492,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,point_read,100000,90059833,900.598,1110372.923,8ef05bfe0e072492,5000000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,fresh,clustered,range_scan,5000000,29476917,5.895,169624252.089,8ef05bfe0e072492,5000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,write,1500000,4124692333,2749.795,363663.488,d63ec1ddc44a3175,6500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,point_read,100000,66123417,661.234,1512323.539,d63ec1ddc44a3175,6500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,append,range_scan,6500000,265479250,40.843,24484022.763,d63ec1ddc44a3175,6500000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,write,1500000,453628292,302.419,3306672.063,d63ec1ddc44a3175,6500000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,point_read,100000,13708958,137.090,7294500.428,d63ec1ddc44a3175,6500000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,append,range_scan,6500000,42818166,6.587,151804726.994,d63ec1ddc44a3175,6500000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,write,1500000,6332489917,4221.660,236873.650,cf7592b3374c733e,5750000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,point_read,100000,246145875,2461.459,406263.156,cf7592b3374c733e,5750000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,random,range_scan,5750000,234343375,40.755,24536644.145,cf7592b3374c733e,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,write,1500000,3846243792,2564.163,389990.880,cf7592b3374c733e,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,point_read,100000,93116875,931.169,1073919.201,cf7592b3374c733e,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,random,range_scan,5750000,34939625,6.076,164569596.840,cf7592b3374c733e,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,write,1500000,855113000,570.075,1754154.129,e8f1b4b849a1800c,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,point_read,100000,12286666,122.867,8138904.403,e8f1b4b849a1800c,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,5000000,mutation,clustered,range_scan,5750000,40544292,7.051,141820209.858,e8f1b4b849a1800c,5750000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,write,1500000,4019280125,2679.520,373201.159,e8f1b4b849a1800c,5750000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,point_read,100000,67473292,674.733,1482067.897,e8f1b4b849a1800c,5750000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,5000000,mutation,clustered,range_scan,5750000,225616875,39.238,25485682.310,e8f1b4b849a1800c,5750000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,write,10000000,2759550375,275.955,3623778.747,f7849416b3dcc750,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,point_read,100000,97225167,972.252,1028540.275,f7849416b3dcc750,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,range_scan,10000000,59591167,5.959,167810105.145,f7849416b3dcc750,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,135383792208,13538.379,73864.085,f7849416b3dcc750,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,179369625,1793.696,557507.995,f7849416b3dcc750,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,401941458,40.194,24879244.977,f7849416b3dcc750,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,write,10000000,7840602709,784.060,1275412.155,4d41b1d77b2f6508,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,point_read,100000,96776875,967.769,1033304.702,4d41b1d77b2f6508,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,range_scan,10000000,60587125,6.059,165051568.299,4d41b1d77b2f6508,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,95760908333,9576.091,104426.745,4d41b1d77b2f6508,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,162637750,1626.378,614863.400,4d41b1d77b2f6508,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,402089625,40.209,24870077.163,4d41b1d77b2f6508,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,72670146333,7267.015,137608.089,6966fef6c9ae31a0,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,180936000,1809.360,552681.611,6966fef6c9ae31a0,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,412513209,41.251,24241647.981,6966fef6c9ae31a0,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,write,10000000,3904581625,390.458,2561093.853,6966fef6c9ae31a0,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,point_read,100000,96856666,968.567,1032453.461,6966fef6c9ae31a0,10000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,range_scan,10000000,57885917,5.789,172753590.480,6966fef6c9ae31a0,10000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,15597530167,5199.177,192338.144,f87678739d7b42d0,13000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,68481375,684.814,1460251.054,f87678739d7b42d0,13000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,753997959,58.000,17241425.981,f87678739d7b42d0,13000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,write,3000000,1323482083,441.161,2266747.724,f87678739d7b42d0,13000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,point_read,100000,13822459,138.225,7234602.758,f87678739d7b42d0,13000000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,range_scan,13000000,87886167,6.760,147918613.859,f87678739d7b42d0,13000000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,17786355750,5928.785,168668.616,e6dbf9a1f5bf1fbb,11500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,254101375,2541.014,393543.719,e6dbf9a1f5bf1fbb,11500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,466988791,40.608,24625858.739,e6dbf9a1f5bf1fbb,11500000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,write,3000000,8509582042,2836.527,352543.754,e6dbf9a1f5bf1fbb,11500000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,point_read,100000,111852458,1118.525,894034.890,e6dbf9a1f5bf1fbb,11500000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,range_scan,11500000,69393125,6.034,165722468.905,e6dbf9a1f5bf1fbb,11500000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,write,3000000,1510539958,503.513,1986044.781,6ca617ea012d7c88,11500000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,point_read,100000,11925917,119.259,8385099.444,6ca617ea012d7c88,11500000,true,1
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,range_scan,11500000,70371667,6.119,163418041.525,6ca617ea012d7c88,11500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,15453187333,5151.062,194134.707,6ca617ea012d7c88,11500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,69583916,695.839,1437113.715,6ca617ea012d7c88,11500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,477535750,41.525,24081966.638,6ca617ea012d7c88,11500000,true,1
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,157839256625,15783.926,63355.595,f7849416b3dcc750,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,177849666,1778.497,562272.633,f7849416b3dcc750,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,388229208,38.823,25757979.549,f7849416b3dcc750,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,write,10000000,2946507625,294.651,3393848.336,f7849416b3dcc750,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,point_read,100000,90389625,903.896,1106321.660,f7849416b3dcc750,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,range_scan,10000000,57102375,5.710,175124064.454,f7849416b3dcc750,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,95603620667,9560.362,104598.549,4d41b1d77b2f6508,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,148297333,1482.973,674320.960,4d41b1d77b2f6508,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,396061417,39.606,25248609.359,4d41b1d77b2f6508,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,write,10000000,7667460042,766.746,1304212.861,4d41b1d77b2f6508,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,point_read,100000,94964250,949.643,1053027.850,4d41b1d77b2f6508,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,range_scan,10000000,60247208,6.025,165982795.419,4d41b1d77b2f6508,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,write,10000000,4076092542,407.609,2453329.972,6966fef6c9ae31a0,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,point_read,100000,99873166,998.732,1001269.951,6966fef6c9ae31a0,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,range_scan,10000000,60676042,6.068,164809695.398,6966fef6c9ae31a0,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,79772837458,7977.284,125355.952,6966fef6c9ae31a0,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,165983958,1659.840,602467.860,6966fef6c9ae31a0,10000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,403575834,40.358,24778490.577,6966fef6c9ae31a0,10000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,write,3000000,885161084,295.054,3389213.618,f87678739d7b42d0,13000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,point_read,100000,13477917,134.779,7419544.133,f87678739d7b42d0,13000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,append,range_scan,13000000,78194167,6.015,166252810.136,f87678739d7b42d0,13000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,write,3000000,15612674917,5204.225,192151.570,f87678739d7b42d0,13000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,point_read,100000,70487166,704.872,1418697.980,f87678739d7b42d0,13000000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,append,range_scan,13000000,521057167,40.081,24949277.782,f87678739d7b42d0,13000000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,write,3000000,9768668125,3256.223,307104.301,e6dbf9a1f5bf1fbb,11500000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,point_read,100000,111218791,1112.188,899128.637,e6dbf9a1f5bf1fbb,11500000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,random,range_scan,11500000,71486750,6.216,160868972.222,e6dbf9a1f5bf1fbb,11500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,write,3000000,18451636709,6150.546,162587.203,e6dbf9a1f5bf1fbb,11500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,point_read,100000,240378208,2403.782,416011.089,e6dbf9a1f5bf1fbb,11500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,random,range_scan,11500000,474607792,41.270,24230533.493,e6dbf9a1f5bf1fbb,11500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,write,3000000,15464277375,5154.759,193995.486,6ca617ea012d7c88,11500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,point_read,100000,68696958,686.970,1455668.532,6ca617ea012d7c88,11500000,true,2
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,mutation,clustered,range_scan,11500000,501823750,43.637,22916412.386,6ca617ea012d7c88,11500000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,write,3000000,1584109042,528.036,1893809.025,6ca617ea012d7c88,11500000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,point_read,100000,11965000,119.650,8357709.987,6ca617ea012d7c88,11500000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,mutation,clustered,range_scan,11500000,73950792,6.431,155508814.564,6ca617ea012d7c88,11500000,true,2
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,write,10000000,2842774833,284.277,3517689.788,f7849416b3dcc750,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,point_read,100000,98901500,989.015,1011107.011,f7849416b3dcc750,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,append,range_scan,10000000,60695584,6.070,164756632.048,f7849416b3dcc750,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,write,10000000,148225742750,14822.574,67464.664,f7849416b3dcc750,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,point_read,100000,180705792,1807.058,553385.693,f7849416b3dcc750,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,append,range_scan,10000000,404498875,40.450,24721947.620,f7849416b3dcc750,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,write,10000000,7919315958,791.932,1262735.324,4d41b1d77b2f6508,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,point_read,100000,97996625,979.966,1020443.306,4d41b1d77b2f6508,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,random,range_scan,10000000,59724375,5.972,167435824.988,4d41b1d77b2f6508,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,write,10000000,98222098750,9822.210,101810.083,4d41b1d77b2f6508,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,point_read,100000,244022000,2440.220,409799.116,4d41b1d77b2f6508,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,random,range_scan,10000000,417877625,41.788,23930450.930,4d41b1d77b2f6508,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,write,10000000,79437886625,7943.789,125884.517,6966fef6c9ae31a0,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,point_read,100000,195772625,1957.726,510796.645,6966fef6c9ae31a0,10000000,true,3
dolt-go,6b2372c7d4de+runner.0eeaa05ba605,10000000,fresh,clustered,range_scan,10000000,407954959,40.795,24512509.970,6966fef6c9ae31a0,10000000,true,3
rust,b087770d79b5+src.b85a0408b624,10000000,fresh,clustered,write,10000000,3995997250,399.600,2502504.225,6966fef6c9ae31a0,10000000,true,3
